Species	PFT
Pentas herbacea	forb
Pentas lanceolata	(shrub)
Pentas lindenioides	forb
Pentas longiflora	forb
Pentas micrantha	forb
Pentas nobilis	conflicting (forb vs. shrub)
Pentas parvifolia	not assigned
Pentas pubiflora	conflicting (forb vs. shrub)
Pentas purpurea	forb
Pentas schimperiana	conflicting (forb vs. shrub)
Pentas schumanniana	conflicting (forb vs. shrub)
Pentas zanzibarica	conflicting (forb vs. shrub)
Pentaschistis airoides	grass
Pentaschistis angustifolia	grass
Pentaschistis curvifolia	grass
Pentaschistis eriostoma	grass
Pentaschistis heptamera	grass
Pentaschistis involuta	grass
Pentaschistis natalensis	grass
Pentaschistis patula	grass
Pentaschistis setifolia	grass
Pentaschistis tortuosa	grass
Pentaspadon motleyi	(tree)
Pentaspadon officinalis	(tree)
Pentaspadon velutinus	(tree)
Pentatropis nivalis	not assigned
Penthorum chinense	not assigned
Penthorum sedoides	forb
Pentodon halei	not assigned
Pentodon pentandrus	forb
Pentopetia albicans	not assigned
Pentopetia androsaemifolia	not assigned
Pentopetia grevei	not assigned
Pentopetia ovalifolia	not assigned
Pentstemon havardi	not assigned
Pentstemon hirsutus	not assigned
Pentstemon kunthii	not assigned
Pentzia incana	(shrub)
Pentzia sphaerocephala	(shrub)
Peperomia abyssinica	forb
Peperomia blanda	forb
Peperomia campylotropa	not assigned
Peperomia circinnata	forb
Peperomia coquimbensis	forb
Peperomia ebingeri	not assigned
Peperomia emarginella	not assigned
Peperomia enervis	forb
Peperomia fernandeziana	forb
Peperomia galioides	not assigned
Peperomia glabella	not assigned
Peperomia goetzeana	forb
Peperomia hispidula	not assigned
Peperomia japonica	not assigned
Peperomia latifolia	not assigned
Peperomia leptostachya	forb
Peperomia macrostachya	not assigned
Peperomia membranacea	not assigned
Peperomia molithrix	not assigned
Peperomia molleri	forb
Peperomia obtusifolia	not assigned
Peperomia pellucida	forb
Peperomia pereskiaefolia	forb
Peperomia reflexa	forb
Peperomia retusa	forb
Peperomia rotundifolia	forb
Peperomia tetraphylla	forb
Peplidium maritimum	not assigned
Peplis portula	forb
Peponium chirindense	(tree)
Peponium pageanum	forb
Peponium vogelii	forb
Pera arborea	(shrub)
Pera benensis	(tree)
Pera bicolor	(shrub/tree)
Pera coccinea	(tree)
Pera duguet	not assigned
Pera glabrata	(tree)
Pera nitida	(tree)
Pera schomburgkiana	(tree)
Peraphyllum ramosissimum	(shrub)
Peraxilla colensoi	not assigned
Peraxilla tetrapetala	not assigned
Peraxilla tetrasepala	not assigned
Perebea angustifolia	(tree)
Perebea guianensis	(tree)
Perebea hispidula	(tree)
Perebea humilis	not assigned
Perebea mollis	(tree)
Perebea tessmannii	(tree)
Perebea xanthochyma	(tree)
Pereskia aculeata	not assigned
Pereskia diaz-romeroana	not assigned
Pereskia grandifolia	not assigned
Pereskia guamacho	not assigned
Pereskia marcanoi	not assigned
Pereskia portulacifolia	not assigned
Pereskia quisqueyana	not assigned
Pereskia sacharosa	not assigned
Pereskia weberiana	not assigned
Perezia beckii	(shrub)
Perezia fruticosa	not assigned
Perezia linearis	(shrub)
Perezia microcephala	forb
Perezia multiflora	not assigned
Perezia nana	not assigned
Perezia recurvata	not assigned
Pergularia cordata	not assigned
Pergularia daemia	not assigned
Pergularia tomentosa	not assigned
Periandra coccinea	(legume?)
Perianthomega vellozii	not assigned
Pericalymma ellipticum	not assigned
Pericampylus glaucus	not assigned
Pericampylus incanus	not assigned
Perichlaena richardi	not assigned
Pericome caudata	not assigned
Pericopsis angolensis	(legume?)
Pericopsis elata	(legume?)
Pericopsis laxiflora	(legume?)
Pericopsis mooniana	(legume?)
Perideridia bolanderi	forb
Perideridia gairdneri	forb
Perideridia howellii	forb
Perideridia kelloggii	forb
Perideridia lemmonii	forb
Perideridia oregana	forb
Perideridia parishii	forb
Peridiscus lucidus	(tree)
Perilla frutescens	not assigned
Peripentadenia mearsii	(tree)
Periploca angustifolia	not assigned
Periploca aphylla	not assigned
Periploca graeca	not assigned
Periploca laevigata	(shrub)
Periploca linearifolia	not assigned
Periploca nigrescens	not assigned
Periploca sepium	(shrub)
Periptera punicea	not assigned
Peristeranthus hillii	forb
Peristrophe paniculata	forb
Peritassa calypsoides	not assigned
Peritassa compta	not assigned
Peritassa huanucana	(shrub)
Peritassa laevigata	not assigned
Peritassa peruviana	(shrub)
Perityle emoryi	forb
Perityle incana	not assigned
Perityle megalocephala	not assigned
Perityle stansburii	not assigned
Pernettya alpina	(shrub)
Pernettya elliptica	not assigned
Pernettya furiens	not assigned
Pernettya mucronata	not assigned
Pernettya rigida	not assigned
Peronema canescens	not assigned
Perotis indica	grass
Perotis latifolia	grass
Perotis leptopus	grass
Perotis patens	grass
Perotis rara	grass
Perotis vaginata	grass
Perovskia abrotanoides	not assigned
Perovskia scrophulariifolia	not assigned
Perralderia dentata	not assigned
Perriera madagascariensis	not assigned
Perrierodendron boinense	(tree)
Perrierophytum viscosum	not assigned
Perrottetia alpestris	(tree)
Perrottetia longistylis	not assigned
Perrottetia sandwicensis	not assigned
Persea alpigena	(tree)
Persea americana	(tree)
Persea areolatocostae	not assigned
Persea bancana	not assigned
Persea bonii	not assigned
Persea borbonia	(shrub/tree)
Persea breviflora	not assigned
Persea caerulea	not assigned
Persea chinensis	not assigned
Persea declinata	not assigned
Persea edulis	not assigned
Persea excelsa	not assigned
Persea fragrans	not assigned
Persea gamblei	not assigned
Persea gammieana	not assigned
Persea gratissima	not assigned
Persea hintonii	not assigned
Persea humilis	not assigned
Persea indica	(tree)
Persea japonica	not assigned
Persea kurzii	not assigned
Persea kusanoi	not assigned
Persea leptophylla	not assigned
Persea levinei	not assigned
Persea lingue	(tree)
Persea macrantha	not assigned
Persea nectandra	(tree)
Persea odoratissima	not assigned
Persea oreophila	not assigned
Persea pachypoda	not assigned
Persea palustris	(shrub/tree)
Persea pauhoi	not assigned
Persea persemed	not assigned
Persea pingii	not assigned
Persea podadenia	not assigned
Persea pomifera	not assigned
Persea pseudofasciculata	(tree)
Persea pyrifolia	not assigned
Persea raimondii	not assigned
Persea rimosa	not assigned
Persea rufescens	(tree)
Persea schiedeana	not assigned
Persea thunbergii	(tree)
Persea tonkinensis	not assigned
Persea trijuga	not assigned
Persea velutina	not assigned
Persea veraguensis	not assigned
Persea vesticula	(shrub/tree)
Persea villosa	not assigned
Persea zuihoensis	not assigned
Persicaria amphibia	forb
Persicaria amplexicaulis	not assigned
Persicaria bistorta	forb
Persicaria brittingeri	not assigned
Persicaria condensata	not assigned
Persicaria decipiens	forb
Persicaria dubia	forb
Persicaria hydropiper	forb
Persicaria lapathifolia	forb
Persicaria laxiflora	not assigned
Persicaria maculosa	forb
Persicaria minor	forb
Persicaria mitis	forb
Persicaria orientalis	not assigned
Persicaria pensylvanica	forb
Persicaria prostrata	forb
Persicaria punctata	forb
Persicaria scabra	not assigned
Persicaria senegalensis	forb
Persicaria strigosa	not assigned
Persicaria virginiana	forb
Persicaria vivipara	not assigned
Persicaria wallichii	forb
Persoonia acerosa	not assigned
Persoonia arborea	not assigned
Persoonia asperula	not assigned
Persoonia bargoensis	not assigned
Persoonia chamaepeuce	not assigned
Persoonia chamaepitys	not assigned
Persoonia confertiflora	not assigned
Persoonia cornifolia	not assigned
Persoonia curvifolia	not assigned
Persoonia cuspidifera	(shrub)
Persoonia falcata	(shrub/tree)
Persoonia fastigiata	not assigned
Persoonia glaucescens	not assigned
Persoonia gunnii	not assigned
Persoonia hirsuta	not assigned
Persoonia isophylla	(shrub)
Persoonia juniperina	not assigned
Persoonia lanceolata	(shrub)
Persoonia laurina	(shrub)
Persoonia levis	(shrub)
Persoonia linearis	(shrub/tree)
Persoonia marginata	not assigned
Persoonia media	not assigned
Persoonia mollis	(shrub)
Persoonia nutans	not assigned
Persoonia oblongata	not assigned
Persoonia oxycoccoides	not assigned
Persoonia pauciflora	not assigned
Persoonia pinifolia	not assigned
Persoonia rigida	not assigned
Persoonia rufa	not assigned
Persoonia saccata	(shrub)
Persoonia silvatica	not assigned
Persoonia stradbrokensis	not assigned
Persoonia subvelutina	not assigned
Persoonia tenuifolia	not assigned
Persoonia terminalis	not assigned
Persoonia toru	not assigned
Persoonia virgata	not assigned
Pertusadina eurhyncha	not assigned
Pervillea phillipsonii	not assigned
Perymenium discolor	not assigned
Perymenium mendezii	not assigned
Peschiera arborea	(tree)
Peschiera australis	(tree)
Petalidium canescens	conflicting (forb vs. shrub)
Petalidium engleranum	conflicting (forb vs. shrub)
Petalidium lanatum	conflicting (forb vs. shrub)
Petalidium pilosi-bracteolatum	conflicting (forb vs. shrub)
Petalidium rossmannianum	conflicting (forb vs. shrub)
Petalidium setosum	conflicting (forb vs. shrub)
Petalidium variabile	conflicting (forb vs. shrub)
Petalonyx thurberi	not assigned
Petalostemon candidum	(legume?)
Petalostemon candidus	(legume?)
Petalostemon purpureum	(legume?)
Petalostemon searlsiae	(legume?)
Petalostemon villosus	(legume?)
Petalostemum candidum	conflicting (forb vs. shrub)
Petalostemum purpureum	legume
Petalostemum villosum	legume
Petalostigma banksii	not assigned
Petalostigma pubescens	(shrub/tree)
Petalostigma quadriloculare	(shrub)
Petalostigma triloculare	not assigned
Petalostylis cassioides	(legume?)
Petalostylis labicheoides	(legume?)
Petasites albus	forb
Petasites fragrans	forb
Petasites frigidus	forb
Petasites georgicus	not assigned
Petasites hybridus	forb
Petasites hyperboreus	not assigned
Petasites japonicus	forb
Petasites kablikianus	not assigned
Petasites palmatus	not assigned
Petasites paradoxus	forb
Petasites sagittatus	forb
Petasites spurius	forb
Petchia madagascariensis	(tree)
Peteravenia schultzii	not assigned
Petermannia cirrosa	not assigned
Petersia africana	not assigned
Petersianthus macrocarpus	(tree)
Petersianthus quadrialatus	(tree)
Petitia domingensis	not assigned
Petiveria alliacea	forb
Petradoria pumila	not assigned
Petraeovitex multiflora	not assigned
Petrea aspera	(shrub)
Petrea bracteata	not assigned
Petrea maynensis	not assigned
Petrea volubilis	not assigned
Petrocallis pyrenaica	forb
Petrocoptis grandiflora	not assigned
Petrocoptis pardoi	not assigned
Petrocoptis viscosa	not assigned
Petrophila shirleyae	not assigned
Petrophile brevifolia	not assigned
Petrophile canescens	(shrub)
Petrophile divaricata	(shrub)
Petrophile drummondii	(shrub)
Petrophile linearis	(shrub)
Petrophile media	(shrub)
Petrophile multisecta	(shrub)
Petrophile pedunculata	(shrub)
Petrophile pulchella	(shrub)
Petrophile seminuda	(shrub)
Petrophile sessilis	not assigned
Petrophile teretifolia	(shrub)
Petrophytum caespitosum	(shrub)
Petrorhagia glumacea	not assigned
Petrorhagia nanteuilii	forb
Petrorhagia prolifera	forb
Petrorhagia saxifraga	forb
Petrorhagia thessala	not assigned
Petrorhagia velutina	forb
Petroselinum crispum	forb
Petroselinum sativum	not assigned
Petroselinum segetum	forb
Petrosimonia brachiata	forb
Petrosimonia glauca	not assigned
Petrosimonia litvinowi	not assigned
Petrosimonia litwinowii	not assigned
Petrosimonia nigdeensis	not assigned
Petrosimonia oppositifolia	not assigned
Petrosimonia sibirica	not assigned
Petrosimonia triandra	not assigned
Petteria ramentacea	(legume?)
Petunia atkinsiana	not assigned
Petunia axillaris	not assigned
Petunia hybrida	not assigned
Petunia integrifolia	forb
Petunia ovalifolia	forb
Petunia parviflora	not assigned
Petunia superbissima	not assigned
Peucedanum alsaticum	forb
Peucedanum angolense	forb
Peucedanum araliaceum	not assigned
Peucedanum arenarium	forb
Peucedanum articulatum	forb
Peucedanum austriacum	not assigned
Peucedanum capense	forb
Peucedanum carvifolia	forb
Peucedanum cervaria	forb
Peucedanum claessensii	forb
Peucedanum coriaceum	not assigned
Peucedanum eylesii	forb
Peucedanum ferulaceum	forb
Peucedanum fraxinifolium	not assigned
Peucedanum grantii	not assigned
Peucedanum heracleoides	forb
Peucedanum kerstenii	not assigned
Peucedanum lancifolium	not assigned
Peucedanum linderi	forb
Peucedanum magalismontanum	forb
Peucedanum multivittatum	forb
Peucedanum munbyi	forb
Peucedanum nyassicum	forb
Peucedanum officinale	forb
Peucedanum oreoselinum	forb
Peucedanum ostruthium	forb
Peucedanum palustre	forb
Peucedanum petitianum	not assigned
Peucedanum platycarpum	forb
Peucedanum praeruptorum	not assigned
Peucedanum rhodesicum	forb
Peucedanum rigidum	not assigned
Peucedanum sandwicense	not assigned
Peucedanum schottii	not assigned
Peucedanum terebinthaceum	not assigned
Peucedanum trinioides	not assigned
Peucedanum venetum	not assigned
Peucedanum verticillare	not assigned
Peucephyllum schottii	(shrub/tree)
Peumus boldus	(shrub)
Pfaffia acutifolia	not assigned
Pfaffia brachiata	not assigned
Pfaffia gnaphaloides	forb
Pfaffia grandiflora	not assigned
Pfaffia paniculata	not assigned
Pfaffia tuberosa	forb
Phacelia artemisioides	forb
Phacelia barnebyana	forb
Phacelia bicolor	forb
Phacelia bipinnatifida	not assigned
Phacelia bolanderi	forb
Phacelia brachyloba	forb
Phacelia californica	forb
Phacelia capitata	not assigned
Phacelia cicutaria	forb
Phacelia ciliata	forb
Phacelia congdonii	forb
Phacelia congesta	forb
Phacelia corymbosa	not assigned
Phacelia crenulata	forb
Phacelia cumingii	not assigned
Phacelia distans	forb
Phacelia divaricata	forb
Phacelia douglasii	not assigned
Phacelia eisenii	forb
Phacelia floribunda	forb
Phacelia franklinii	not assigned
Phacelia fremontii	forb
Phacelia frigida	not assigned
Phacelia glandulosa	not assigned
Phacelia grandiflora	forb
Phacelia grisea	not assigned
Phacelia hastata	forb
Phacelia heterophylla	forb
Phacelia humilis	not assigned
Phacelia hydrophylloides	forb
Phacelia imbricata	forb
Phacelia integrifolia	forb
Phacelia inundata	not assigned
Phacelia linearis	not assigned
Phacelia lyallii	not assigned
Phacelia magellanica	not assigned
Phacelia malvaefolia	forb
Phacelia malvifolia	not assigned
Phacelia minor	forb
Phacelia mutabilis	forb
Phacelia nemoralis	not assigned
Phacelia parryi	forb
Phacelia patuliflora	forb
Phacelia procera	forb
Phacelia ramosissima	not assigned
Phacelia robusta	forb
Phacelia secunda	not assigned
Phacelia sericea	not assigned
Phacelia tanacetifolia	forb
Phacelia viscida	forb
Phacelia viscosa	not assigned
Phacelurus franksae	grass
Phacelurus gabonensis	grass
Phacelurus huillensis	grass
Phacelurus schliebenii	grass
Phaeanthus macropodus	not assigned
Phaeanthus ophthalmicus	not assigned
Phaenocoma prolifera	(shrub)
Phaeoneuron dicellandroides	conflicting (forb vs. shrub)
Phaeoptilum spinosum	(shrub)
Phagnalon barbeyanum	not assigned
Phagnalon graceum	(shrub)
Phagnalon graecum	(shrub)
Phagnalon rupestre	(shrub)
Phagnalon saxatile	(shrub)
Phagnalon sordidum	not assigned
Phaius australis	forb
Phaius occidentalis	forb
Phaius tankervilleae	forb
Phaius tankervilliae	forb
Phalaenopsis amabilis	forb
Phalaenopsis equestris	forb
Phalaris angusta	grass
Phalaris aquatica	grass
Phalaris arundinacea	grass
Phalaris arvensis	grass
Phalaris brachystachys	grass
Phalaris canariensis	grass
Phalaris coerulescens	grass
Phalaris lemmonii	grass
Phalaris minor	grass
Phalaris paradoxa	grass
Phalaris stenoptera	grass
Phalaris tuberosa	grass
Phaleria clerodendron	not assigned
Phaleria disperma	not assigned
Phaleria octandra	not assigned
Phanera fulva	(legume?)
Phanera kockiana	(legume?)
Phanera pyrrhaneura	(legume?)
Phanerodiscus perrieri	not assigned
Pharbitis hederacea	not assigned
Pharbitis nil	forb
Pharenea capillipes	grass
Pharnaceum aurantium	forb
Pharnaceum brevicaule	forb
Pharnaceum croceum	forb
Pharnaceum exiguum	forb
Pharnaceum incanum	not assigned
Pharnaceum lanatum	forb
Pharnaceum microphyllum	not assigned
Pharus lappulaceus	grass
Pharus latifolius	grass
Pharus parvifolius	grass
Pharus virescens	grass
Phaseolus aconitifolius	(legume?)
Phaseolus acutifolius	(legume?)
Phaseolus adenanthus	(legume?)
Phaseolus angularis	(legume?)
Phaseolus atropurpureus	(legume?)
Phaseolus aureus	(legume?)
Phaseolus coccineus	legume
Phaseolus filiformis	(legume?)
Phaseolus helvolus	(legume?)
Phaseolus leptostachyus	(legume?)
Phaseolus lunatus	legume
Phaseolus maculatus	(legume?)
Phaseolus microcarpus	(legume?)
Phaseolus polystachios	(legume?)
Phaseolus vulgaris	legume
Phaulopsis ciliata	forb
Phaulopsis imbricata	forb
Phaulothamnus spinescens	(shrub)
Phebalium bilobum	(shrub)
Phebalium bullatum	(shrub)
Phebalium elatius	not assigned
Phebalium glandulosum	(shrub)
Phebalium lowanense	(shrub)
Phebalium nottii	(shrub)
Phebalium nudum	not assigned
Phebalium obcordatum	(shrub)
Phebalium ovatifolium	(shrub)
Phebalium squameum	(shrub)
Phebalium squamulosum	(shrub)
Phebalium stenophyllum	(shrub)
Phebalium woombye	(shrub)
Phegopteris connectilis	(fern)
Phegopteris hexagonoptera	(fern)
Phegopteris polypodioides	(fern)
Pheidochloa gracilis	grass
Phellodendron amurense	(tree)
Phellodendron chinense	not assigned
Phellodendron sachalinense	(tree)
Phellodendron wilsonii	not assigned
Phellopteris littoralis	(shrub)
Phellopterus littoralis	forb
Phenax hirtus	not assigned
Philadelphus coronarius	(shrub)
Philadelphus coulteri	not assigned
Philadelphus gordonianus	not assigned
Philadelphus grandiflorus	not assigned
Philadelphus incanus	not assigned
Philadelphus lemoinei	not assigned
Philadelphus lewisii	(shrub)
Philadelphus mexicanus	not assigned
Philadelphus microphyllus	(shrub)
Philadelphus pekinensis	not assigned
Philadelphus pubescens	not assigned
Philadelphus schrenkii	(shrub)
Philadelphus tenuifolius	not assigned
Philenoptera bussei	(legume?)
Philenoptera cyanescens	(legume?)
Philenoptera eriocalyx	(legume?)
Philenoptera laxiflora	(legume?)
Philenoptera madagascariensis	(legume?)
